timestamp,min_lum,mean_lum,max_lum,diff_lum,amp_rms,amp_peak,ebu_r128_M
47.080367,8,150.463,243,0.00551107,-31.62964712224577,-43.529288208211334,-32.3287798
47.113733,8,150.462,243,0.0149794,-33.60759748488385,-46.21433395439074,-32.21249186999999
47.1471,8,150.464,246,0.097844,-19.654382068438537,-31.708048702854526,-31.958569000000004
47.180467,8,150.719,242,2.68438,-19.013320245581966,-28.040026765387022,-31.704646130000018
47.213833,8,150.717,242,0.0351411,-21.43923249744534,-30.513819096048447,-31.895046829999977
47.2472,8,150.717,242,0.0250673,-27.99507262068188,-37.136079094829896,-32.71287199999998
47.280567,8,150.717,242,0.0990061,-31.22533321014374,-40.174330020531286,-33.53069716999999
47.313933,10,150.71,243,0.141888,-32.75555648961704,-43.2356626211035,-33.894003369999986
47.3473,10,150.903,247,1.71619,-31.498426291381918,-41.47433758243342,-33.623397000000004
47.380667,10,150.898,247,0.043839,-23.050302014203506,-31.644289404021862,-33.352790629999966
47.414033,9,150.952,242,1.01034,-23.13829465565095,-30.525118349505465,-33.29282770000003
47.4474,9,150.939,242,0.120943,-23.82766735389519,-31.468446609355965,-33.523060000000015
47.480767,9,150.934,242,0.015804,-24.105284543383494,-31.966093618478414,-33.753292300000005
47.514133,8,150.688,242,0.309331,-25.129592268679076,-33.534551331583415,-34.07001166000001
47.5475,8,150.684,242,0.089528,-25.203448403459422,-35.03344502278157,-34.504449999999984
47.580867,9,150.675,242,0.13079,-28.095981007780704,-36.93005330636527,-34.938888339999956
47.614233,10,150.664,242,0.205149,-36.50571635409898,-41.696122897341965,-35.33602319999997
47.6476,10,150.662,242,0.0413965,-47.01379720947618,-54.720745359940366,-35.68303999999995
47.680967,10,150.475,242,0.768784,-54.47412021220642,-61.65019817395571,-36.030056800000004
47.714333,8,150.474,242,0.0241797,-55.314760581325835,-62.12323434039598,-36.49617043000003
47.7477,9,150.473,242,0.0530556,-56.81556850822659,-63.66789668710465,-37.12046700000003
47.781067,10,150.473,242,0.0908974,-58.09858220352485,-65.26253773488328,-37.74476357000003
47.814433,10,150.472,242,0.0134755,-54.57678506281195,-62.85589921093995,-37.16460757999976
47.8478,10,150.389,245,1.08143,-32.6041622858824,-43.64170963180936,-35.0044279999999
47.881167,10,150.386,242,0.0164714,-21.966689784840582,-32.77553674602749,-32.84424842000003
47.914533,10,150.383,242,0.105666,-18.724631405456282,-28.75561337461358,-31.32300426
47.9479,11,150.378,242,0.126279,-18.67411174869925,-28.983322038484992,-30.629638000000046
47.981267,11,150.378,242,0.0764052,-21.356173163924527,-31.306866633760066,-29.936271739999942
48.014633,11,150.347,243,1.17184,-22.140124976702573,-31.75851197857716,-29.40871814999997
48.048,11,150.347,243,0.0530208,-18.860699805746968,-25.972515679932492,-29.09339999999999
48.081367,11,150.346,243,0.00924371,-16.33563263985354,-25.086402063704067,-28.77808185000001
48.114733,11,150.348,243,0.015038,-19.587111822997233,-27.73784747278864,-28.62866673
48.1481,11,150.347,243,0.0723383,-19.18298323512865,-29.548481766980785,-28.689060999999995
48.181467,11,150.304,245,2.48041,-24.16369982815315,-36.01107590409173,-28.74945526999999
48.214833,11,150.297,246,0.0479807,-28.805972283584786,-38.22128218871276,-29.167768019999915
48.2482,11,150.296,246,0.0158822,-50.06994109140534,-56.72503792138721,-30.033307999999924
48.281567,11,150.296,246,0.0253787,-51.52496989790546,-60.295813316206264,-30.898847980000113
48.314933,11,150.293,247,0.0819792,-34.016801230910474,-47.33220278638743,-31.938630130000227
48.3483,11,150.453,248,2.59807,-33.166928834161574,-44.28010183992696,-33.19356300000015
48.381667,8,150.483,246,0.985519,-34.30677121356583,-44.948876039188114,-34.448495870000066
48.415033,8,150.463,246,0.100787,-36.6278275181403,-48.87176619077548,-34.666865779999924
48.4484,8,150.462,246,0.013559,-40.165541018516166,-53.05085286218566,-33.621143999999994
48.481767,8,150.46,246,0.038457,-31.189733103684972,-41.69621073319678,-32.57542222000006
48.515133,8,150.434,250,2.19185,-22.176874184034205,-31.811869102376896,-31.30122348000007
48.5485,8,150.426,250,0.067143,-17.77866665548043,-26.18152612341856,-29.751660000000165
48.581867,8,150.422,250,0.112051,-13.227626858529057,-21.634099533352057,-28.202096519999934
48.615233,8,150.426,249,0.0815723,-14.010147825349279,-22.81802776778865,-27.03127185999996
48.6486,8,150.424,249,0.0868815,-13.782722511742348,-23.54912578493412,-26.311212000000005
48.681967,8,150.589,249,1.55056,-13.83892201762443,-23.048549128621016,-25.59115214000005
48.715333,8,150.584,249,0.0400608,-14.581496225144173,-23.541248724230098,-25.066456280000008
48.7487,8,150.584,249,0.0356402,-12.909213154221263,-23.189137264050945,-24.771492000000006
48.782067,8,150.581,249,0.122581,-11.295016296301615,-22.43419406342302,-24.476527720000004
48.815433,9,150.574,249,0.141848,-14.50127012178244,-23.667270853231635,-24.18326990999999
48.8488,9,150.563,249,0.056747,-20.580857447756653,-28.494609572492955,-23.891976000000007
48.882167,9,150.565,249,0.0925336,-20.400588293910637,-29.06739223597234,-23.600682089999964
48.915533,9,150.562,249,0.0198025,-14.464738869356829,-21.23105650260032,-23.64444372000006
48.9489,9,150.56,249,0.0850098,-14.063078347208563,-20.488968940514734,-24.072876000000033
48.982267,11,150.554,249,0.165961,-23.5535223904571,-33.52575434667733,-24.501308280000007
49.015633,11,150.553,249,0.0356109,-36.04147711531438,-49.42886014822113,-24.847498140000006
49.049,11,150.551,246,0.108077,-30.027731477032102,-41.99814295659522,-25.10041999999999
49.082367,11,150.548,248,0.124715,-20.65793203056388,-29.616451983735907,-25.353341859999972
49.115733,11,150.548,250,0.00715495,-17.892257736664593,-25.356646462266895,-25.53372700999999
49.1491,11,150.543,253,0.104519,-19.93419897463954,-27.04410217676783,-25.632826999999985
49.182467,11,150.516,251,0.610757,-19.294757386706532,-25.022386907471528,-25.731926989999998
49.215833,11,150.518,249,0.129502,-18.330577462897853,-24.224962547789808,-26.23159891000004
49.2492,11,150.507,249,0.162816,-20.446447298022026,-28.563845818974542,-27.174884000000052
49.282567,11,150.507,249,0.0281293,-27.22666093071785,-36.93771990746746,-28.11816909000006
49.315933,11,150.51,249,0.073788,-23.25120790915906,-34.508646519358706,-28.342210289999937
49.3493,9,150.501,247,1.86202,-24.33270172165158,-35.506428593212064,-27.779308999999973
49.382667,9,150.486,247,0.136525,-26.416872378644868,-37.73791923399312,-27.216407710000006
49.416033,9,150.482,248,0.0146517,-22.53570751052371,-29.841786302911057,-26.55459968
49.4494,9,150.47,247,0.117728,-17.982962340771643,-26.134037313069214,-25.785824000000048
49.482767,9,150.457,248,0.206938,-13.83484872324555,-20.70357403445353,-25.017048319999937
49.516133,9,150.509,249,0.875582,-13.437185412319,-20.12052533647402,-24.653879300000007
49.5495,9,150.502,249,0.0493381,-15.42466726901988,-20.78139239263116,-24.723950000000002
49.582867,10,150.498,249,0.0754492,-15.60822726184783,-21.762036618900154,-24.794020699999997
49.616233,10,150.497,249,0.00649957,-17.01612272563641,-28.266570396709618,-24.83064932
49.6496,10,150.496,249,0.0292936,-32.443110610602815,-45.63269318829842,-24.831984
49.682967,10,150.495,247,0.773574,-25.08812698720407,-38.06914453199439,-24.833318679999998
49.716333,10,150.491,247,0.0261784,-27.026036853466024,-36.98577844635055,-24.967440609999976
49.7497,10,150.491,247,0.0178168,-23.229325323990256,-35.48005304673381,-25.240048999999978
49.783067,10,150.491,247,0.0203765,-21.551308120845672,-30.41637084095068,-25.512657390000037
49.816433,10,150.491,247,0.0471148,-28.138826748852612,-37.74753812159082,-26.250640170000224
49.8498,10,150.414,249,0.694504,-28.20226192363951,-39.406624272582434,-27.468202000000147
49.883167,10,150.409,246,0.0269748,-18.16351855732652,-26.04618367207288,-28.68576383000007
49.916533,10,150.407,246,0.0206011,-17.956997880982346,-26.506826177565127,-29.343316460000008
49.9499,10,150.405,245,0.0403809,-19.730796983641046,-27.351566795068862,-29.430738
49.983267,10,150.41,246,0.0883746,-21.62727794435826,-27.84173690587349,-29.518159539999996
50.016633,10,150.425,246,0.463395,-21.864934154776417,-28.00494342270557,-29.46137035000001
50.05,10,150.423,246,0.0584983,-22.05553463844719,-28.531571746261143,-29.259500000000024
50.083367,10,150.428,246,0.0505328,-27.49671909824702,-36.75874288159758,-29.057629649999992
50.116733,10,150.43,246,0.0156532,-31.32517316317396,-42.49935301017146,-28.86195655999999
50.1501,10,150.427,247,0.158646,-21.971428382347717,-29.820187866551457,-28.672432
50.183467,10,150.462,252,0.337275,-14.808617916608084,-24.121207121361262,-28.482907440000012
50.216833,10,150.463,252,0.0951953,-18.228318718570918,-29.161430383424996,-28.498077839999993
50.2502,10,150.462,252,0.0754785,-24.053337602025028,-31.09647131106734,-28.714295999999997
50.283567,10,150.463,252,0.0444271,-24.11803010842331,-30.640508652228792,-28.930514159999998
50.316933,9,150.494,246,0.930381,-18.853424466741828,-27.540993234425645,-29.201250100000014
50.3503,9,150.351,248,1.53125,-17.90580316214313,-27.830439140627146,-29.524909999999995
50.383667,9,150.347,248,0.0424946,-25.200897558290553,-35.18222976168421,-29.848569900000044
50.417033,9,150.343,250,0.0438487,-29.92576527394393,-40.98087233553794,-29.983664789999995
50.4504,9,150.342,250,0.0106836,-33.996399716870464,-41.79494282323143,-29.937952
50.483767,9,150.337,247,0.178069,-33.990978490554646,-39.35095442961624,-29.89223921
50.517133,9,150.327,247,1.81568,-38.92043516758083,-46.76876576365268,-29.609749729999987
50.5505,9,150.321,246,0.0942318,-25.089132838653924,-35.06621624192585,-29.102905000000018
50.583867,9,150.32,246,0.00923828,-15.088061065154223,-23.02767919208758,-28.59606027000005
50.617233,9,150.319,246,0.0147504,-14.311949647400827,-23.411427086579593,-28.308089830000007
50.6506,9,150.316,246,0.049758,-17.561785637010544,-27.533016030514307,-28.22500600000001
50.683967,9,150.182,248,2.13603,-17.977719685510372,-27.53304670135454,-28.14192217
50.717333,9,150.176,248,0.111657,-15.593289975251128,-25.800575808381335,-27.90319048999998
50.7507,9,150.176,245,0.0606803,-23.649930998171783,-30.02390670444848,-27.520470999999976
50.784067,9,150.176,245,0.06389,-24.610582636261384,-30.965544838192546,-27.137751509999973
50.817433,9,150.176,245,0.154363,-17.361287862279042,-26.480276957999326,-27.034843140000017
50.8508,9,150.228,249,1.84235,-17.948587514765133,-27.062814873019615,-27.18766400000001
50.884167,9,150.223,249,0.051964,-17.88313697398378,-27.709926478132225,-27.340484859999997
50.917533,9,150.222,249,0.0229948,-21.560659580013276,-30.1626058616294,-27.81257707
50.9509,9,150.221,249,0.0303548,-28.34759584924772,-38.25722857319601,-28.57301099999995
50.984267,9,150.22,247,0.0903961,-32.359865447549666,-42.767390923315766,-29.333444930000066
51.017633,9,150.251,248,0.276532,-35.53175701462494,-45.39028308409488,-29.585496680000023
51.051,9,150.245,248,0.213668,-35.69449655406962,-47.53354295091864,-29.383959999999995
51.084367,9,150.243,248,0.179135,-24.98979513659637,-34.17252041747557,-29.182423320000005
51.117733,9,150.243,248,0.00489149,-20.462841976233758,-28.090048811699837,-29.319238319999993
51.1511,9,150.242,248,0.0277691,-17.760231489664086,-24.931108453897885,-29.754343999999968
51.184467,9,150.283,252,0.476356,-17.38550293095196,-24.37534672347998,-30.18944967999994
51.217833,9,150.281,246,0.0245725,-21.159609763370963,-29.88178285459085,-30.512016089999978
51.2512,9,150.28,246,0.017921,-36.72681985834024,-45.80758427150289,-30.73657599999998
51.284567,7,150.324,249,1.07447,-52.96906671682426,-60.903662249566864,-30.96113591000003
51.317933,7,150.289,248,0.240056,-53.38102834941199,-59.078756264097876,-30.952739420000007
51.3513,7,150.312,250,0.736209,-31.771638281710064,-44.43271659702814,-30.743861999999975
51.384667,7,150.309,250,0.166298,-27.44591798148447,-35.8160232858486,-30.53498457999999
51.418033,7,150.306,250,0.0375749,-22.721024602324917,-29.78313297431332,-31.062040150000083
51.4514,7,150.305,250,0.0134028,-23.377133285566835,-31.76899474626146,-32.21487000000001
51.484767,10,150.313,250,0.101915,-30.053195658010523,-39.9498360513732,-33.36769984999994
51.518133,10,150.37,247,0.478946,-33.347808176158566,-42.8943649586084,-34.05629034999998
51.5515,10,150.366,251,0.0868934,-25.095627001874952,-32.3966005917786,-34.354924999999966
51.584867,10,150.368,251,0.0907389,-25.48610726620732,-34.31602398706236,-34.65355965000001
51.618233,10,150.366,251,0.203698,-23.875967481391214,-31.603357945064236,-34.64131270000004
51.6516,11,150.364,251,0.0458832,-25.5319338583883,-35.50962162129063,-34.37104
51.684967,11,150.325,249,0.432429,-28.53835345889201,-39.2248094514857,-34.100767300000015
51.718333,11,150.321,249,0.0181293,-25.82223448094512,-35.64274005470406,-34.02098257
51.7517,11,150.321,249,0.0157964,-28.71029664708942,-41.477687873816905,-34.097393
51.785067,11,150.317,249,0.0450065,-46.36121668658641,-57.0496037153691,-34.17380343
51.818433,11,150.321,249,0.180653,-43.78548510855869,-56.682514502109115,-34.161548839999995
51.8518,11,150.325,246,0.357508,-25.01062880270259,-37.592624442463126,-34.077464
51.885167,11,150.321,246,0.0838585,-17.497948283223142,-26.8100755428683,-33.99337915999999
51.918533,11,150.322,246,0.0242198,-30.4342214515017,-42.232599112402504,-34.15207913999998
51.9519,11,150.319,246,0.0734386,-48.42160432142597,-58.85551187160682,-34.50510200000003
51.985267,11,150.319,246,0.0158138,-33.41587847644601,-47.361319472273934,-34.85812486000001
52.018633,11,150.317,248,0.0958746,-40.54368421216237,-51.36431549219708,-34.822825419999994
52.052,11,150.315,244,0.0832237,-49.53225751403937,-58.176040222378454,-34.480480000000014
52.085367,11,150.314,248,0.0675477,-28.442992780761926,-40.45595523259714,-34.138134580000035
52.118733,11,150.315,248,0.0122873,-22.882873587887808,-31.276174360176324,-33.85424638000002
52.1521,11,150.314,247,0.0254362,-22.092723656963383,-30.213855868888572,-33.616006000000034
52.185467,12,150.315,247,0.198774,-22.36116974416458,-31.376374638136525,-33.37776562
52.218833,12,150.312,247,0.0171387,-26.609083438850615,-33.57833785548213,-33.19659637000002
52.2522,5,150.33,251,1.25367,-22.612214925799144,-29.80476763387075,-33.05945799999999
52.285567,5,150.311,251,0.106298,-20.476113585993268,-28.395472049500686,-32.92231962999999
52.318933,5,150.313,251,0.0377474,-21.61350307724768,-32.258862687822365,-32.66969406999996
52.3523,5,150.368,251,1.1311,-20.58095248052367,-32.68365052060202,-32.32901699999998
52.385667,5,150.363,251,0.0471213,-24.262325534264622,-33.173572519640096,-31.988339930000002
52.419033,5,150.36,251,0.0483366,-24.647179770918193,-32.563990796231124,-31.9295518
52.4524,5,150.36,252,0.0932053,-23.169512034030188,-31.122440187916073,-32.08303999999999
52.485767,5,150.356,251,0.124194,-24.687472587869067,-32.57314922716081,-32.236528200000016
52.519133,5,150.359,251,1.68232,-26.176121158807586,-36.66789071988369,-32.074699960000046
52.5525,5,150.353,251,0.0583181,-22.671512837294298,-32.52336811357969,-31.678299999999986
52.585867,5,150.351,251,0.0378331,-24.16326828367877,-31.164239236805063,-31.28190004000001
52.619233,5,150.35,251,0.0793153,-21.95865125973851,-29.347248102845356,-30.64471480000001
52.6526,5,150.359,251,0.144436,-19.191133328411286,-27.97703607012593,-29.830560000000062
52.685967,5,150.326,251,1.245,-16.997807139924184,-25.209863662635378,-29.016405200000115
52.719333,5,150.322,251,0.0880881,-17.63218733684897,-26.224530533773923,-28.520689310000023
52.7527,5,150.318,251,0.192656,-15.185943331880482,-25.5043817098391,-28.25608900000002
52.786067,9,150.316,251,0.106827,-15.734864012750025,-24.824810682041957,-27.99148868999996
52.819433,9,150.317,251,0.0401552,-18.73995417981427,-28.814760111844365,-27.69852413000001
52.8528,9,150.216,251,1.74982,-21.282872667463558,-28.402881685229467,-27.385207999999963
52.886167,9,150.208,251,0.0419314,-20.239359095434516,-27.44148437301948,-27.07189186999998
52.919533,9,150.204,251,0.0315951,-18.619652024796828,-26.93780337200541,-26.925592279999996
52.9529,9,150.207,251,0.110354,-17.482756792115953,-26.75353318932227,-26.897564
52.986267,9,150.207,251,0.122906,-16.077252665447883,-24.998821806215698,-26.869535720000002
53.019633,9,150.249,246,0.885804,-21.0909794433301,-31.326694555451187,-27.182337159999978
53.053,9,150.251,249,0.105775,-17.33479926480106,-27.467335773871554,-27.733559999999944
53.086367,9,150.257,246,0.154712,-20.158676394394384,-29.102362710322186,-28.284782840000027
53.119733,9,150.254,246,0.132003,-33.013080951342594,-38.94686260146232,-28.759622449999934
53.1531,9,150.254,246,0.101413,-30.682701848129124,-40.6457273303644,-29.181714999999997
53.186467,9,150.255,247,0.823899,-20.939495824591276,-28.556836478929718,-29.60380754999997
53.219833,9,150.259,248,1.08539,-27.717559274022975,-36.33820809234117,-30.29303795999999
53.2532,9,150.244,248,0.202139,-34.99840399085924,-42.58977668007311,-31.164583999999994
53.286567,9,150.242,248,0.0398318,-34.137577446704896,-45.05743129249055,-32.03613004
53.319933,9,150.237,248,0.0727192,-33.27018401570338,-43.835296959452556,-32.937948120000044
53.3533,9,150.287,245,0.768524,-33.20913476886659,-43.18519839336266,-33.86021199999998
53.386667,9,150.285,245,0.0124197,-40.016571300380576,-50.172302985984594,-34.78247588000012
53.420033,9,150.281,245,0.14186,-24.39537515665879,-31.061175533305242,-35.308860039999985
53.4534,9,150.284,245,0.135943,-23.272146332583297,-29.983681924061266,-35.57179200000002
53.486767,9,150.284,245,0.0368359,-23.361526764871417,-31.558669424928727,-35.834723960000005
53.520133,9,150.221,250,0.545748,-30.18588238086507,-38.87604380194982,-36.15704039000001
53.5535,9,150.219,250,0.0405762,-43.78851537711507,-53.267684480523165,-36.51840499999999
53.586867,9,150.225,250,0.125141,-39.75133961847852,-51.79878295767173,-36.87976960999996
53.620233,9,150.23,248,0.126863,-50.855586534758395,-57.960045805981395,-36.74136829000004
53.6536,10,150.228,248,0.224476,-49.79790724032299,-59.66755772143329,-36.278568000000064
53.686967,10,150.226,248,0.0407823,-30.669892760508155,-39.60808546026916,-35.815767709999996
53.720333,10,150.229,248,0.0791678,-23.146967688477833,-31.83699405915363,-36.22526698999985
53.7537,10,150.228,245,0.0476997,-25.639985924905226,-35.868766639572925,-37.193911000000064
53.787067,12,150.23,247,0.0906673,-33.08737439870747,-40.9949933020545,-38.16255501000007
53.820433,12,150.229,247,0.0101584,-46.91322114540984,-55.19989649458701,-38.304450809999956
53.8538,12,150.285,250,0.620384,-39.66378876684897,-50.71257952380998,-37.92306599999998
53.887167,12,150.283,250,0.0102257,-25.187438853982094,-34.61148639516245,-37.541681190000006
53.920533,12,150.282,250,0.099719,-25.77774065707324,-34.553809796756404,-37.30362815
53.9539,12,150.283,250,0.155329,-26.56442344508508,-35.119721227112954,-37.15514500000001
53.987267,12,150.282,250,0.0254395,-27.623794845973876,-35.4481066226684,-37.006661849999986
54.020633,12,150.233,249,0.645239,-30.795737883279152,-36.80070020522176,-35.871925750000194
54.054,12,150.229,249,0.0669824,-39.14403940212892,-47.34488590522313,-34.12849999999993
54.087367,12,150.229,250,0.00830946,-46.355974340270556,-55.868348282988684,-32.385074250000045
54.120733,12,150.229,247,0.0200304,-20.656954114838047,-30.29079820221021,-31.478691960000006
54.1541,12,150.229,249,0.052653,-14.201064896170118,-23.791270121314437,-31.08229200000003
54.187467,6,150.353,249,1.79041,-16.266432775652607,-27.04201196798366,-30.685892040000056
54.220833,6,150.335,249,0.121144,-17.36046790282655,-28.67626541916271,-30.61449875999999
54.2542,6,150.326,249,0.0781261,-24.658258757511366,-34.3426324131625,-30.73862399999999
54.287567,9,150.314,249,0.221112,-39.93666418056944,-47.58854508719295,-30.862749240000017
54.320933,9,150.313,249,0.0427691,-48.20304726386291,-57.712421876294265,-30.87194859
54.3543,9,150.361,250,0.910002,-58.12480088637507,-63.74684058557234,-30.81288899999999
54.387667,9,150.359,253,0.0244792,-57.3299237249333,-64.54569419969071,-30.753829409999994
54.421033,9,150.357,248,0.0450901,-56.66670740753724,-64.01217581901246,-29.661209969999874
54.4544,9,150.361,248,0.0949002,-29.445189255519463,-40.82742287652919,-27.96249599999998
54.487767,9,150.359,248,0.0127463,-14.892543759538654,-25.09999154242041,-26.263782030000087
54.521133,9,150.479,244,0.93574,-11.38954749613275,-19.442535968077642,-25.684956639999996
54.5545,9,150.474,244,0.0491363,-11.180197552123385,-19.312648797553226,-25.75435999999999
54.587867,9,150.473,244,0.102764,-20.618086725872857,-29.004024959876652,-25.823763360000004
54.621233,9,150.47,244,0.143978,-37.050482312270596,-48.48451174425699,-25.0240979500002
54.6546,9,150.467,244,0.0308615,-41.32657575938647,-52.04993362091532,-23.727790000000006
54.687967,9,150.49,246,0.877657,-15.43200360232468,-24.767723821786202,-22.431482050000085
54.721333,9,150.487,246,0.0208225,-9.566383690057414,-16.01921146542932,-21.770083030000002
54.7547,9,150.487,246,0.0070714,-10.898851746836138,-19.573761496250185,-21.466777
54.788067,11,150.488,247,0.104167,-10.918816643135038,-19.14653090048284,-21.16347097
54.821433,11,150.486,248,0.124501,-11.290871695134525,-20.31080775513257,-21.384639540000023
54.8548,11,150.598,244,0.93966,-20.797532969061862,-29.3881048865604,-21.89782399999999
54.888167,11,150.593,244,0.0251628,-39.95468285656939,-51.08612101097086,-22.41100846000007
54.921533,11,150.594,244,0.0234776,-31.799230125533306,-44.16623642638223,-22.58718609
54.9549,11,150.593,244,0.0123253,-20.164512753902482,-32.29133049200748,-22.578177
54.988267,10,150.585,244,0.132799,-22.740266250879188,-30.37647910926752,-22.569167909999997
55.021633,10,150.602,246,0.764303,-28.840958356630768,-39.33451963933831,-23.06788560000002
55.055,10,150.599,243,0.0962999,-29.790701015749914,-41.49668247081966,-23.841999999999974
55.088367,10,150.599,243,0.00360569,-13.995781467304358,-23.36776090662428,-24.616114399999926
55.121733,10,150.597,242,0.107653,-13.170539740261592,-20.19638137772477,-25.477137599999924
55.1551,10,150.598,244,1.12744,-19.596074143016775,-28.529999819292787,-26.38471999999987
55.188467,10,150.626,241,0.933454,-31.077739407586094,-42.178553776310935,-27.292302400000004
55.221833,10,150.628,241,0.0214475,-51.748115596257804,-60.862484078187705,-27.369985270000054
55.2552,10,150.627,241,0.110193,-45.5263285851185,-57.24414855732186,-27.009287999999973
55.288567,10,150.621,241,0.155225,-24.124800387334066,-31.03283456377425,-26.64859072999997
55.321933,10,150.621,241,0.197232,-22.894702821692665,-31.057904522733278,-26.443409239999983
55.3553,10,150.666,241,0.615868,-16.50209598743731,-23.119680703604757,-26.319283999999993
55.388667,10,150.665,241,0.00807509,-19.022761301396805,-25.544278581138062,-26.195158759999998
55.422033,10,150.666,241,0.0255317,-19.63588105245394,-26.978753973140172,-26.625167190000003
55.4554,10,150.671,241,0.0935059,-22.291051901378008,-30.190479020811644,-27.340221999999955
55.488767,10,150.67,241,0.0141645,-30.442223580134453,-41.655612042657644,-28.055276810000063
55.522133,10,150.623,241,0.483536,-31.051838043967827,-42.562186221244,-28.11074679000003
55.5555,10,150.636,241,0.0863987,-16.886693276894388,-27.85411706651572,-27.831464999999987
55.588867,11,150.635,242,0.21072,-13.901152649292214,-23.420215046498562,-27.552183210000006
55.622233,11,150.635,242,0.0469705,-20.00257319889437,-28.288540118080856,-27.798720239999994
55.6556,11,150.637,242,0.0452289,-39.53359841501742,-49.92129129478678,-28.308567999999962
55.688967,11,150.643,242,0.440455,-43.69797286738951,-52.80028335944387,-28.81841575999993
55.722333,11,150.644,242,0.0111122,-35.72332246667248,-47.89474300449937,-28.942780660000004
55.7557,11,150.648,242,0.0878114,-30.317855806216485,-39.04972584826411,-28.876714000000003
55.789067,11,150.647,242,0.140618,-21.28871697693725,-28.147039219097284,-28.810647339999992
55.822433,11,150.646,242,0.0312023,-21.06844938939692,-28.63798329489535,-28.735833790000004
55.8558,11,150.794,242,0.279931,-18.294152398959554,-25.599220357334026,-28.656753999999992
55.889167,11,150.79,242,0.0711372,-21.325306564711962,-29.86162315708053,-28.577674209999994
55.922533,11,150.789,242,0.0150911,-20.342082257066515,-25.579020329489516,-28.47043053999999
55.9559,11,150.785,242,0.0941395,-16.204536390990235,-25.09306568555757,-28.349642
55.989267,11,150.785,242,0.0131424,-13.196811541602356,-24.52455862860392,-28.228853460000007
56.022633,11,150.822,242,0.175668,-14.34094869925963,-25.090810018843374,-28.22304418
56.056,11,150.825,242,0.0651986,-33.72137235850427,-44.59303478943255,-28.271759999999993
56.089367,11,150.825,242,0.055969,-41.563176441640714,-52.296155295396154,-28.320475820000002
56.122733,6,150.889,241,0.998031,-48.37989303609076,-59.9620419735593,-28.452165629999975
56.1561,6,150.878,241,0.119721,-46.10782165632035,-55.06410527294223,-28.622671
56.189467,6,150.906,241,0.0866135,-20.392668911498546,-32.32457379576236,-28.79317636999999
56.222833,9,150.9,239,0.131476,-20.150232720821258,-27.97204398575062,-29.267127199999997
56.2562,9,150.894,242,0.178387,-26.266060040313153,-34.24554240852202,-29.881080000000004
56.289567,9,150.89,242,0.0398774,-25.564617258460597,-34.14463701078081,-30.495032800000008
56.322933,9,150.898,242,0.111875,-25.478250384053013,-33.93525715769005,-31.013565920000023
56.3563,9,150.936,243,1.69417,-21.900519706618812,-31.061323667338815,-31.488711999999992
56.389667,9,150.935,243,0.0268576,-19.98913979763731,-29.897538350583496,-31.963858080000062
56.423033,9,150.933,243,0.0299414,-20.000350868941375,-28.302475640292766,-32.10777538
56.4564,9,150.935,243,0.0482888,-23.57821576768404,-30.845246934467863,-32.103104
56.489767,9,150.938,244,0.033457,-26.14042404490474,-33.995603121964784,-32.098432620000004
56.523133,9,151.009,245,1.96973,-30.52752085445117,-42.77090090901457,-32.55110079000002
56.5565,9,151.005,243,0.0350901,-48.72034179341792,-55.494656440584436,-33.20609499999998
56.589867,9,151.004,246,0.0208192,-54.265904372755934,-60.590337758683745,-33.86108920999994
56.623233,9,151.005,247,0.0292535,-48.619822658978215,-59.13214137772415,-34.01539264000001
56.6566,9,151.004,247,0.0465831,-42.732249001407595,-53.514685698121326,-33.95132800000001
56.689967,9,151.084,246,1.8511,-27.62193006079766,-37.68056828017594,-33.88726336
56.723333,9,151.082,248,0.0200618,-23.11868778315322,-31.69710036638106,-33.982798359999975
56.7567,9,151.08,246,0.0218186,-22.255127912717402,-30.621017359068116,-34.14696400000001
56.790067,9,151.08,246,0.0357541,-23.883768004218634,-31.097339459923138,-34.31112964000001
56.823433,9,151.083,246,0.0384972,-23.645339460694693,-31.357406421084704,-33.989992929999936
56.8568,9,151.329,244,1.37674,-22.07529424524234,-30.01582413808944,-33.46312799999997
56.890167,9,151.325,243,0.0569629,-22.660335459475988,-30.922239088454443,-32.93626307
56.923533,9,151.326,243,0.0283919,-22.580893147089114,-30.541946621636818,-32.57296828
56.9569,9,151.324,243,0.0716678,-23.456380465944704,-31.463436675432263,-32.27800400000002
56.990267,9,151.325,245,0.0735004,-24.704222190025337,-32.17511135089543,-31.983039719999972
57.023633,9,150.926,245,1.26658,-24.670401064594795,-31.876226379787404,-32.101189119999965
57.057,9,150.913,245,0.195752,-26.085201418486935,-33.05725646179804,-32.38948000000001
57.090367,7,150.933,240,1.0046,-26.089881747152305,-33.83784833131768,-32.67777088
57.123733,7,150.895,240,0.219779,-26.791502631480256,-35.70604798575043,-32.91146722
57.1571,7,150.895,240,0.0376617,-30.129307907045373,-39.48643218492478,-33.12301399999999
57.190467,7,151.3,248,1.64217,-27.251839671417365,-37.1966385147656,-33.334560779999975
57.223833,7,151.299,248,0.0162457,-23.117195997749974,-31.273246992124953,-33.685762599999975
57.2572,7,151.299,249,0.0167925,-23.73596759660618,-32.361901850847964,-34.092839999999974
57.290567,7,151.3,249,0.0298568,-32.76652465935473,-43.186008886842586,-34.499917400000065
57.323933,7,151.303,248,0.0351215,-30.091300787653612,-41.12876559485416,-34.37160139000001
