timestamp,min_lum,mean_lum,max_lum,diff_lum,amp_rms,amp_peak,ebu_r128_M
126.166667,0,56.882,191,3.56989,-37.42958202015565,-47.749194014249575,-49.529676420000115
126.2,0,56.8802,191,0.0661686,-40.38790186551356,-50.21449009206401,-50.505
126.233333,0,56.7346,191,2.71202,-41.61132501678051,-50.61251882291175,-48.73368437999996
126.266667,0,56.6464,191,2.66588,-37.30217557122916,-48.128420552384746,-46.96231562000005
126.3,0,56.6213,191,2.10645,-34.19864365632398,-43.07549072569736,-45.191
126.333333,0,56.6745,191,2.22859,-31.119974529180304,-39.3206024459289,-43.42468433000021
126.366667,0,56.5085,197,2.60242,-30.497236482982945,-39.30718970291398,-41.658315669999794
126.4,0,56.4347,197,0.266036,-26.2418,-34.71165,-39.892
126.433333,0,56.3485,198,2.72625,-25.685210690072275,-35.84999847389133,-39.48733737999999
126.466667,0,56.3042,190,3.07387,-25.987022591196695,-35.024399123752055,-39.08266262000001
126.5,0,56.0848,190,2.93667,-25.578011623136735,-36.24593334034886,-38.678
126.533333,0,56.1474,191,1.9028,-25.31089359311691,-36.74364004893717,-38.65833353
126.566667,0,56.1526,191,0.12468,-34.40551264225961,-42.88450261919828,-38.63866647
126.6,0,56.1883,190,1.44573,-37.81466880734063,-46.47872465738515,-38.619
126.633333,0,56.2398,189,1.43608,-39.54752139336269,-48.03088091525264,-38.810331419999976
126.666667,0,56.1628,189,1.38132,-40.459976203581476,-48.48221478938751,-39.00166858000002
126.7,0,56.213,189,1.49911,-37.47767889087311,-46.49706179627815,-39.193
126.733333,0,56.1804,189,0.225441,-36.016423852247684,-45.87958933633301,-40.447320790000035
126.766667,0,56.2089,190,1.48242,-34.346615178502915,-46.23436284226325,-41.701679209999966
126.8,0,56.3398,191,1.9085,-38.11504037922327,-48.01346966975991,-42.956
126.833333,0,56.3346,191,1.51514,-36.899241088594515,-46.830865803965324,-44.15632132999986
126.866667,0,56.3383,191,1.34815,-39.49074792795213,-49.24795256199368,-45.35667867000014
126.9,0,56.2623,191,0.277894,-41.47096630614469,-49.49189707256325,-46.557
126.933333,0,56.2093,191,1.32638,-32.567551,-44.63725,-46.44100116
126.966667,0,56.3474,192,1.65612,-34.845282742230395,-45.98249822598794,-46.324998840000006
127.0,0,55.5722,189,2.51319,-34.38324797684464,-44.37653414446433,-46.209
127.033333,0,55.6204,192,1.52367,-35.71835929334827,-45.989597215112504,-45.220343219999975
127.066667,0,55.6221,192,0.0363802,-31.705103863504632,-47.37407899606242,-44.23165678000003
127.1,0,55.5719,188,1.51162,-27.86360445141424,-45.745698380865925,-43.243
127.133333,0,55.4768,188,1.33702,-28.167589178587885,-38.31994085562931,-42.599006440000075
127.166667,0,55.5435,191,1.68354,-30.21134547733552,-40.214654213050125,-41.95499355999993
127.2,0,55.6169,190,1.37694,-30.370745499999998,-40.192733000000004,-41.311
127.233333,0,55.6073,190,0.0754536,-27.998700994890488,-36.70733583068492,-41.33633308
127.266667,0,55.6337,189,1.56091,-30.713306364770542,-40.490680281429434,-41.36166692
127.3,0,55.7618,188,1.39206,-35.48246549364803,-45.3042311983313,-41.387
127.333333,0,55.8782,187,1.70158,-38.43348789181502,-47.12728674847589,-41.44733272999999
127.366667,0,56.0791,187,1.67022,-37.30860553996167,-46.54426174794943,-41.507667270000006
127.4,0,56.08,187,0.0792253,-35.23276259426131,-47.74268841290942,-41.568
127.433333,0,56.1616,190,1.86484,-39.50115218408105,-49.072377500773364,-42.104994630000014
127.466667,0,56.0929,190,1.60989,-40.677177,-48.965536,-42.642005369999985
127.5,0,56.0109,190,2.6031,-40.84136046350747,-49.45612178976237,-43.179
127.533333,0,55.9685,190,1.74054,-39.70211583799617,-49.94881392593574,-44.01265833000002
127.566667,0,55.9642,190,0.100414,-29.742795553510547,-41.647789609763,-44.84634166999998
127.6,0,55.8579,187,1.71472,-31.599986554350803,-43.44697526611287,-45.68
127.633333,0,55.7705,187,1.22146,-35.87244957230573,-45.57033428701996,-45.23800442000005
127.666667,0,55.4993,187,1.40015,-35.88444487376289,-45.93238471349485,-44.795995579999946
127.7,0,55.3506,185,1.35819,-33.244625566587054,-44.67123510467344,-44.354
127.733333,0,55.2177,187,1.49938,-34.08888799493735,-47.37042005114141,-43.63000723999998
127.766667,0,55.2201,187,0.0571343,-32.44109269850939,-44.129718901565504,-42.90599276000002
127.8,0,55.2096,186,1.76264,-25.204619152441403,-35.175690133643364,-42.182
127.833333,0,55.1011,185,1.41257,-31.359137248522057,-41.95675224936592,-42.19499987
127.866667,0,55.1146,188,1.52684,-34.416222418272234,-45.747984724652426,-42.20800013
127.9,0,55.0409,185,1.3732,-35.99639388572168,-46.84002027781887,-42.221
127.933333,0,55.0053,185,0.206723,-34.69248124637886,-46.44194371804244,-41.07501145999997
127.966667,0,54.9661,185,1.41701,-34.75564276853926,-45.108422425612545,-39.92898854000003
128.0,0,54.5641,187,1.46366,-36.657389,-45.237428,-38.783
128.033333,0,54.5416,186,1.29038,-30.027397581886564,-40.64538912683885,-38.686000969999995
128.066667,0,54.4923,184,1.18126,-18.654909976093517,-32.026018541695755,-38.588999030000004
128.1,0,54.4885,184,0.0303624,-26.945848732964272,-35.84550584550687,-38.492
128.133333,0,54.4005,185,1.56081,-31.074045107392447,-41.03888438620928,-38.74433081000001
128.166667,0,54.2963,187,1.39426,-36.376597928094114,-45.25036939542405,-38.99666918999999
128.2,0,54.105,185,1.52583,-40.325988184222,-48.755724409646675,-39.249
128.233333,0,54.0337,184,1.41942,-38.785192847474434,-46.64296543067575,-39.14166774000003
128.266667,0,54.0333,184,0.0625651,-36.3584714005561,-46.59560955660388,-39.03433225999997
128.3,0,53.9637,184,1.59718,-38.4120385843075,-47.79515326480195,-38.927
128.333333,0,53.9444,184,1.22662,-39.351344656118485,-47.88199688970001,-39.68965904000002
128.366667,0,54.0273,184,1.52954,-27.94222285032981,-37.26859019739761,-40.45234095999998
128.4,0,54.0165,184,1.46003,-34.31337732395808,-43.5788653687244,-41.215
128.433333,0,54.008,184,0.152203,-30.204218446774497,-41.43217082604573,-41.10600109
128.466667,0,54.0562,184,1.4589,-28.26494843763042,-39.77401084423078,-40.99699891
128.5,0,54.0971,184,1.86125,-35.00765267824505,-46.41492403867244,-40.888
128.533333,0,54.154,184,1.70307,-37.882927,-46.849659,-40.689001989999994
128.566667,0,54.2945,184,1.3414,-23.155216636619382,-36.63408187568585,-40.48999801
128.6,0,54.2989,184,0.0600521,-31.063100109122427,-44.44792977069513,-40.291
128.633333,0,54.4474,184,1.29266,-29.939373962402826,-44.039118082218536,-39.92633697999999
128.666667,0,54.5153,189,1.3367,-24.40623410311945,-39.81549739092452,-39.56166302000001
128.7,0,54.5435,184,1.62789,-23.10045416275585,-42.66191593526204,-39.197
128.733333,0,54.571,184,1.90809,-24.81085830467284,-36.187017205115346,-39.026668370000046
128.766667,0,54.5738,184,0.086059,-33.837980278726036,-42.99155171898248,-38.85633162999996
128.8,0,54.577,184,1.45174,-33.5469355000023,-42.862568000000856,-38.686
128.833333,0,54.568,184,1.73862,-29.57524252603662,-38.602752978246166,-37.35367998999997
128.866667,0,54.5101,184,1.53588,-26.083063602981035,-35.422762323147424,-36.02132001000003
128.9,0,54.6247,184,1.3241,-28.20935466501945,-39.10940210743558,-34.689
128.933333,0,54.5501,185,1.39991,-21.802094828629738,-34.144463338145876,-34.648667069999995
128.966667,0,54.5225,185,0.233083,-17.5878973890213,-27.141774810950796,-34.60833293
129.0,0,54.4159,182,2.12503,-24.557738076918525,-34.36338950867025,-34.568
129.033333,0,54.4794,184,1.05274,-32.68774707157897,-42.10395000309352,-34.47500093
129.066667,0,54.4816,182,1.32491,-39.068059,-48.452746,-34.38199907
129.1,0,54.5617,182,1.16152,-42.34630070538613,-50.40029086724803,-34.289
129.133333,0,54.561,182,0.0531445,-22.634986345521593,-31.0772353907098,-34.422332000000004
129.166667,0,54.6972,182,1.56097,-31.99392709055614,-39.284350673878976,-34.555668
129.2,0,54.66,182,1.4075,-32.86692793479556,-43.09158114620487,-34.689
129.233333,0,54.6272,182,1.36457,-30.979868877187947,-43.27203568579223,-36.30965045999958
129.266667,0,54.5394,182,1.70376,-30.825362553505823,-44.265013979421376,-37.93034954000042
129.3,0,54.5398,185,0.0722591,-34.11915927080514,-46.7234059257504,-39.551
129.333333,0,54.4213,182,1.61222,-34.25941262616603,-45.29716437500585,-39.88133003000001
129.366667,0,54.3169,182,1.73203,-38.06838983219259,-48.75883712355846,-40.211669969999996
129.4,0,54.259,183,1.89371,-38.63881263301096,-48.965124809263266,-40.542
129.433333,0,54.2141,183,1.7884,-37.94244653248198,-48.242799181399945,-42.44964759000005
129.466667,0,54.1852,183,0.239257,-38.827152038064014,-50.3601437778555,-44.357352409999955
129.5,0,54.2154,184,2.20438,-35.88315342720388,-46.681097393830235,-46.265
129.533333,0,54.185,183,1.56705,-40.38844545563204,-48.970271487132734,-46.834660970000016
129.566667,0,54.3255,183,2.0328,-41.77692916227581,-51.35120140526839,-47.40433902999998
129.6,0,54.3202,184,1.77141,-33.2963,-45.895866,-47.974
129.633333,0,54.325,184,0.0872179,-39.90128073703971,-48.86389057345114,-48.38732920000001
129.666667,0,54.3712,184,1.63506,-39.920970511320306,-49.86011951174229,-48.800670799999985
129.7,0,54.4994,184,1.98294,-42.58056787053694,-52.14863739228347,-49.214
129.733333,0,69.3464,202,31.8503,-39.47190379585584,-50.254819262458575,-49.5729964099999
129.766667,0,68.514,201,6.77131,-38.10855129070886,-48.70542908240342,-49.93200359000009
129.8,0,68.4636,213,0.326421,-44.07911849022738,-54.39805805475127,-50.291
129.833333,0,68.7147,206,3.77488,-43.827246566606235,-52.33673584840917,-50.563663940000005
129.866667,0,68.7966,205,2.38699,-53.19696727741365,-62.84382076135944,-50.836336059999994
129.9,0,69.0993,203,2.60604,-55.594782321476025,-67.47915206117378,-51.109
129.933333,0,69.355,203,2.43958,-55.243913947213805,-64.83868678103833,-50.823669519999996
129.966667,0,69.3338,203,0.154704,-42.24781228200362,-52.80579762911918,-50.538330480000006
130.0,0,69.3641,208,3.59172,-36.66574610031749,-49.91865882895186,-50.253
130.033333,0,69.6574,207,2.52311,-35.72365928800272,-44.92224548375595,-49.91667002999999
130.066667,0,69.813,207,2.13767,-39.271338321802766,-46.78497943538295,-49.58032997000001
130.1,0,69.9794,203,2.37005,-42.26331142399125,-50.75778926887953,-49.244
130.133333,0,69.9756,203,0.0595833,-35.55343,-44.216827,-46.97502268999994
130.166667,0,70.0438,203,2.17272,-38.75622172549555,-47.00895497074939,-44.70597731000006
130.2,0,70.0204,203,2.51552,-35.97243434086449,-44.00278549057854,-42.437
130.233333,0,69.8738,203,2.69976,-30.526622102566037,-38.05628909483337,-41.727007100000186
130.266667,0,69.6612,204,2.95153,-28.172377313865,-35.0525600829662,-41.01699289999981
130.3,0,69.3278,204,3.08915,-27.724623843013212,-35.74929292996795,-40.307
130.333333,0,69.3182,204,0.0687609,-30.422485075934972,-39.03482240948675,-38.54168431999996
130.366667,0,69.1178,204,2.78425,-31.718860069283192,-37.690350980124215,-36.776315680000046
130.4,0,68.8456,203,3.6425,-32.23527150000121,-38.783723499999695,-35.011
130.433333,0,68.8378,203,4.19428,-24.953133742695083,-35.90628703285318,-33.95467722999997
130.466667,0,68.8527,203,4.21361,-19.840950063091793,-28.55720421852439,-32.89832277000003
130.5,0,68.8482,203,0.0524447,-19.799717307129203,-27.379121496928033,-31.842
130.533333,0,68.7162,203,4.72674,-21.225346901846713,-28.81118288628541,-31.627335479999992
130.566667,0,68.7678,203,4.73013,-21.785115784511703,-29.989963701212464,-31.412664520000007
130.6,0,68.6115,203,4.75948,-24.48592266752579,-35.146193988422006,-31.198
130.633333,0,68.3004,204,4.32617,-23.21458091562363,-31.899032147096012,-30.84067023999999
130.666667,0,68.2762,204,0.170299,-23.971511,-32.928645,-30.48332976000001
130.7,0,68.1475,204,4.28554,-23.09502741035007,-31.13865164097882,-30.126
130.733333,0,68.1925,203,3.40258,-20.111516559650397,-28.858765801483457,-30.394330649999933
130.766667,0,68.2862,203,3.25613,-24.946070355085183,-32.54434085220227,-30.66266935000007
130.8,0,68.4623,203,3.08614,-29.297159370225824,-39.121868196363316,-30.931
130.833333,0,68.4507,203,0.0571788,-35.57088654751044,-43.32889305418961,-31.412328520000013
130.866667,0,68.4891,203,2.57062,-28.88982414526225,-38.44886773008306,-31.893671479999988
130.9,0,68.4975,203,2.73792,-24.533023013361284,-31.957712522290493,-32.375
130.933333,0,68.4496,203,1.91976,-25.114305540623903,-34.54441352730939,-32.76132947000001
130.966667,0,68.4454,203,2.12596,-30.53378608324725,-39.149355485985815,-33.14767052999999
131.0,0,68.2744,203,1.92384,-31.644216133126037,-41.72614641939641,-33.534
131.033333,0,68.2231,201,2.0398,-35.67456604874843,-45.36859171247748,-34.70932158000003
131.066667,0,68.034,201,2.27376,-32.77243438475746,-45.91747889059202,-35.88467841999997
131.1,0,67.8059,205,2.63934,-39.15309986144172,-50.058113771538245,-37.06
131.133333,0,67.5012,205,2.06232,-41.760654475460235,-51.47930736548994,-37.34199718000001
131.166667,0,67.4871,205,0.0577257,-40.51633516640071,-50.43763682319294,-37.624002819999994
131.2,0,67.3225,205,2.71153,-39.100663,-49.168819,-37.906
131.233333,0,66.9632,204,3.03711,-32.42340342214297,-42.268767284240994,-37.37100535000014
131.266667,0,66.7242,204,2.24922,-32.825743539023186,-43.85526020868939,-36.83599464999986
131.3,0,66.3982,203,2.50176,-24.13789130266144,-32.33992308934031,-36.301
131.333333,0,66.3955,203,0.0430794,-21.342934437772822,-30.300904591196673,-36.02766939999999
131.366667,0,66.1281,201,2.13368,-21.835099462922912,-32.486194536328135,-35.75433060000001
131.4,0,65.8757,201,1.99444,-29.814163121594028,-38.330912541836085,-35.481
131.433333,0,65.7303,201,2.39224,-27.813508594075252,-34.818407489076456,-35.40666741
131.466667,0,65.6263,201,2.65181,-26.154135006046207,-34.91392545319456,-35.33233259000001
131.5,0,65.6152,201,0.0538531,-33.680982289971695,-40.893249955840766,-35.258
131.533333,0,65.6201,205,2.90115,-35.15306203806407,-44.588758981156154,-34.94633645
131.566667,0,65.7511,205,3.01132,-31.208298923734088,-42.407191838559996,-34.634663550000006
131.6,0,65.9129,205,3.36974,-31.090788556367286,-41.93201100403153,-34.323
131.633333,0,66.0198,202,3.10794,-30.59751322627022,-41.14225557924445,-34.36399959
131.666667,0,66.2317,202,3.0735,-22.496476286364988,-31.38141161782378,-34.40500041
131.7,0,66.187,202,0.340065,-21.167129989031103,-30.392582753199218,-34.446
131.733333,0,66.2805,202,3.27104,-21.051363,-29.575947,-34.60633172999996
131.766667,0,66.3501,202,3.3099,-27.12993393474915,-36.51775339347517,-34.76666827000004
131.8,0,66.4354,202,3.16427,-29.25762513508977,-39.62492741656535,-34.927
131.833333,0,66.5632,202,3.39176,-30.164619213284297,-41.50730722083172,-34.98433276
131.866667,0,66.5548,202,0.0851237,-34.599924859005334,-44.82535518740098,-35.041667239999995
131.9,0,66.8739,203,3.23207,-36.81842790742026,-45.49392375521443,-35.099
131.933333,0,67.1314,203,2.90546,-37.98170314343198,-48.01985439279988,-35.610328220000014
131.966667,0,66.9292,203,3.27087,-38.46727316584733,-47.06827260502477,-36.121671779999986
132.0,0,66.2786,206,4.15065,-37.612375,-48.879025,-36.633
132.033333,0,66.2878,206,0.162263,-31.908815754837384,-43.03898050606892,-38.68297950000005
132.066667,0,66.0716,206,2.87504,-35.557337741258685,-46.060948868753705,-40.73302049999995
132.1,0,66.0296,207,3.31557,-33.53038553466847,-44.59675040936728,-42.783
132.133333,0,65.8699,211,3.10518,-33.09745325067712,-44.085253283865256,-43.50699276000002
132.166667,0,65.6774,211,2.94223,-35.191021087188126,-45.20111707035939,-44.23100723999998
132.2,0,65.6785,211,0.0638791,-35.82990402732743,-46.64873294825178,-44.955
132.233333,0,65.6196,206,3.57296,-35.77970379580889,-47.79723820531542,-44.187341010000196
132.266667,0,65.5671,204,2.59848,-38.599487,-49.677048,-43.4196589899998
132.3,0,65.4961,205,3.03203,-31.296257702854483,-43.243629771761775,-42.652
132.333333,0,65.5789,204,2.91502,-32.38488597665496,-42.02994813172065,-40.66401987999995
132.366667,0,65.5682,204,0.108867,-33.09567205386131,-44.05282058304105,-38.675980120000055
132.4,0,65.4373,203,3.13211,-33.622458305770344,-46.57470182055832,-36.688
132.433333,0,65.2576,205,3.10649,-25.564074453002938,-34.346213558238205,-35.61467739999998
132.466667,0,65.1941,205,2.29824,-22.411248028406852,-29.763517214081517,-34.54132260000003
132.5,0,65.4483,204,2.4963,-22.45604865274448,-31.33745867355828,-33.468
132.533333,0,65.4381,204,0.121564,-20.827029343222335,-30.47905440027207,-32.507009609999976
132.566667,0,65.7529,202,2.65509,-19.453357331957974,-28.434933112965513,-31.545990390000025
132.6,0,65.9614,211,2.36945,-19.626000018656853,-28.548194909435676,-30.585
132.633333,0,66.1959,203,2.32029,-19.382199411268566,-26.12843830458422,-30.279003059999994
132.666667,0,66.4629,204,1.97072,-18.971996450616448,-27.685689158626737,-29.97299694000001
132.7,0,66.4359,204,0.194032,-19.80412652451455,-28.48667311282406,-29.667
132.733333,0,66.4169,203,2.18803,-23.389878931654792,-31.38405640289671,-29.496001710000044
132.766667,0,66.4927,204,2.86089,-23.10318801480903,-31.08729324214653,-29.324998289999957
132.8,0,66.4944,203,3.20716,-17.838789,-27.114358,-29.154
132.833333,0,66.4309,205,4.1246,-19.21603882403721,-27.701696677416734,-29.397997560000007
132.866667,0,66.3506,204,3.81179,-24.85159432724,-34.073983633244815,-29.64200243999999
132.9,0,66.3298,204,0.110889,-25.86806358394948,-36.43297818102499,-29.886
132.933333,0,66.1435,205,3.67329,-26.116305110815304,-33.731232879671474,-30.534326850000017
132.966667,0,65.9112,205,3.9439,-28.337667157120094,-37.68961020174414,-31.18267314999998
133.0,0,65.2905,204,4.19447,-32.57226377494738,-43.31901381849683,-31.831
133.033333,0,65.2311,202,3.84659,-21.654674510082888,-33.49309672607699,-32.34399487000001
133.066667,0,65.2258,202,0.0705935,-26.798199248809958,-37.352174973133955,-32.85700512999998
133.1,0,65.2906,201,3.84887,-28.801439814700853,-43.58183920555277,-33.37
133.133333,0,65.4124,201,3.92144,-29.89222747203695,-40.21153297299862,-34.60298767000003
133.166667,0,65.3923,201,4.50298,-31.10769737852239,-41.48581580527893,-35.83601232999997
133.2,0,65.4396,203,3.80109,-28.711810006844228,-39.17928090793651,-37.069
133.233333,0,65.4031,205,0.279618,-30.919902325411158,-39.97667374265188,-37.53866196999988
133.266667,0,65.5841,205,3.79782,-32.68054587789009,-42.890280776592284,-38.008338030000125
133.3,0,65.818,208,4.3329,-37.3499967584023,-48.34374628336361,-38.478
133.333333,0,65.9412,210,4.05674,-39.634558,-51.711962,-39.24299235000002
133.366667,0,65.9708,211,3.6127,-37.107174073125414,-47.563212662634506,-40.00800764999998
133.4,0,65.9465,211,0.326421,-41.90874226943008,-52.37009154242155,-40.773
133.433333,0,66.0113,211,3.34932,-50.6343180703615,-60.75902466957385,-41.629991430000025
133.466667,0,66.2726,212,3.00958,-53.68192581409906,-62.67826241154977,-42.48700856999998
133.5,0,66.4823,206,3.35138,-54.323278483149224,-63.49510952997727,-43.344
133.533333,0,66.9071,209,3.2766,-54.51233015102661,-65.29645122686793,-45.84697497000006
133.566667,0,66.9011,209,0.0524273,-58.79263762925775,-67.67171930229995,-48.35002502999994
133.6,0,67.1038,208,3.41826,-47.82069700000985,-59.61695800000611,-50.853
133.633333,0,67.2745,206,3.41273,-40.024865033093626,-50.576292403364796,-52.02565494000003
133.666667,0,67.2443,206,0.118066,-41.73846151907701,-52.48718568791567,-53.19834505999997
133.7,0,67.5857,208,3.13502,-42.68723376454485,-54.842649888342464,-54.371
133.733333,0,67.5781,208,0.109621,-42.44106419574282,-52.52902979178828,-53.806005650000145
133.766667,0,67.747,209,3.5614,-44.76047046950977,-55.58118512103536,-53.24099434999986
133.8,0,67.9924,209,2.94174,-42.30135141642435,-52.53886805277945,-52.676
133.833333,0,68.22,203,3.29913,-40.35552774785533,-51.84662686823223,-51.97600699999998
133.866667,0,68.1792,204,3.71073,-43.85523,-53.059619,-51.27599300000002
133.9,0,68.1624,204,0.124548,-40.79321897974965,-51.9212463299115,-50.576
133.933333,0,68.172,202,3.52952,-42.425460418318345,-51.723983375286785,-50.715998600000006
133.966667,0,68.2619,201,3.56439,-37.05323658388336,-46.767401421880585,-50.8560014
134.0,0,67.6798,209,4.25885,-40.06049209276829,-48.929269072612236,-50.996
134.033333,0,67.8725,209,3.10773,-48.521828146442886,-57.50778210364486,-51.25333076000001
134.066667,0,67.8774,209,0.0555979,-51.833413233672886,-61.977892040309655,-51.51066923999999
134.1,0,68.02,207,3.51718,-57.355151200953266,-67.44199393540282,-51.768
134.133333,0,68.1211,208,3.73117,-55.355802094314704,-66.22256150288321,-48.46869965999991
134.166667,0,68.3968,208,3.78248,-57.97262105802754,-67.58820727242771,-45.169300340000085
134.2,0,68.5694,206,3.93441,-59.70061084273267,-68.83943963905729,-41.87
134.233333,0,68.9033,226,3.67266,-45.055718835390074,-56.81637208035154,-40.3236821300004
134.266667,0,68.8923,226,0.0945464,-22.137313857400372,-32.79334473303859,-38.7773178699996
134.3,0,69.0608,218,4.10795,-21.67961330655343,-31.226941523858567,-37.231
134.333333,0,69.114,217,4.08744,-24.83351937884981,-33.78667599718759,-36.39134172999998
134.366667,0,69.2586,207,3.70364,-24.251080834161478,-34.67575546826686,-35.551658270000026
134.4,0,69.2089,209,4.19637,-23.150366,-32.527481,-34.712
134.433333,0,69.1959,209,0.0735417,-23.665638494609272,-31.819997193118745,-34.34633698999999
134.466667,0,69.1661,208,3.91417,-22.588640651666633,-32.0265641888624,-33.980663010000015
134.5,0,69.3076,206,3.30782,-24.258216406581134,-34.157241241164954,-33.615
134.533333,0,69.4371,207,3.47206,-24.860851424741128,-34.89801096779644,-33.424668569999994
134.566667,0,69.7893,203,3.71761,-23.646019099089933,-33.19398221139874,-33.234331430000005
134.6,0,69.7521,203,0.309111,-23.59671521033277,-33.89371357029185,-33.044
134.633333,0,69.921,203,3.27236,-22.07186027027318,-32.624916593512715,-33.26433113
134.666667,0,70.0807,205,3.6172,-23.381205994327495,-33.63326411039178,-33.48466886999999
134.7,0,70.2254,203,2.99685,-25.017715468944104,-34.895584073969474,-33.705
134.733333,0,70.1843,211,3.54723,-27.57744752083524,-36.14397397684299,-34.29966071999984
134.766667,0,70.1473,211,0.32749,-28.78208765223052,-37.75077871040677,-34.89433928000015
134.8,0,70.2766,212,3.52369,-32.94507574162452,-42.543142616134986,-35.489
134.833333,0,70.0737,210,4.0892,-37.80553128504952,-46.95660245760217,-36.09832724000001
134.866667,0,69.931,213,3.9401,-40.23890716378267,-51.07797326217517,-36.70767275999999
134.9,0,69.8204,208,3.92327,-52.90856863675974,-62.854228000983994,-37.317
134.933333,0,69.8031,208,0.121603,-62.286291,-70.131528,-38.86265121000004
134.966667,0,69.5012,205,3.94877,-61.50147440303758,-72.25447577077766,-40.40834878999996
135.0,0,68.9397,208,4.72119,-62.99982856323246,-73.34353055348268,-41.954
135.033333,0,68.9037,204,3.63852,-63.12898860680624,-73.76186382698194,-44.64297311000007
135.066667,0,68.9305,205,3.79721,-61.911310609447156,-72.05822037470507,-47.33202688999993
135.1,0,68.9227,205,0.0652702,-47.07747778901869,-57.23015706816498,-50.021
135.133333,0,68.9446,204,3.24879,-39.572759623512376,-47.744260749509046,-48.24168445999995
135.166667,0,69.0109,205,3.51403,-38.7008779593122,-46.1636752828487,-46.46231554000005
135.2,0,68.8441,203,3.95779,-36.36970749999972,-44.366258500000505,-44.683
135.233333,0,68.9717,204,3.25734,-29.896028801341945,-38.22908719551986,-44.16067189000014
135.266667,0,68.9396,204,0.442777,-28.287495301022645,-36.85147800384446,-43.63832810999986
135.3,0,68.7893,203,3.30326,-37.76458651540078,-47.57157184301634,-43.116
135.333333,0,68.8058,202,2.83926,-34.118888310388755,-44.422467213922374,-42.47967302999999
135.366667,0,68.88,202,3.3473,-34.031629162140504,-44.62391165433587,-41.843326970000014
135.4,0,69.0468,202,3.14933,-35.31630917877641,-48.52439006412327,-41.207
135.433333,0,69.0398,202,0.0939204,-33.974715090142766,-44.4056055743222,-40.75367119999999
135.466667,0,69.1685,208,3.30827,-28.691187,-36.375951,-40.30032880000001
135.5,0,69.2542,204,3.60976,-31.49784535353683,-37.80492923217561,-39.847
135.533333,0,69.2669,210,3.86166,-31.516241387381037,-38.31557702343773,-39.621335589999994
135.566667,0,69.3676,207,3.8962,-31.97787303543819,-38.29633790254548,-39.39566441000001
135.6,0,69.4327,214,3.85228,-32.7310553889279,-38.78718698270283,-39.17
135.633333,0,69.4241,214,0.0504709,-29.433989630574544,-36.708857349038425,-38.63133871999999
135.666667,0,69.6455,201,3.5923,-28.102186939999957,-34.961393734121536,-38.092661280000016
135.7,0,69.8932,207,3.86003,-28.182247809027643,-34.57566541592827,-37.554
135.733333,0,70.1523,206,3.69737,-27.751651201002694,-34.71190328172308,-37.44900105000003
135.766667,0,70.304,206,3.58822,-28.465569774165086,-34.929633594169715,-37.34399894999997
135.8,0,70.2876,206,0.0825326,-31.974871976047915,-37.221725114612795,-37.239
135.833333,0,70.6047,207,3.08085,-30.025259075840346,-36.13487951523391,-37.43533137000001
135.866667,0,70.8429,202,3.70265,-30.629787308536013,-37.879376769933835,-37.63166862999999
135.9,0,71.1807,203,3.38105,-33.871885255694586,-41.6357565208111,-37.828
135.933333,0,71.1987,204,3.58289,-36.33649147883546,-44.883175350864676,-38.31866176000001
135.966667,0,71.1835,204,0.111507,-41.15435265979162,-49.862074765912986,-38.80933823999999
136.0,0,70.9642,201,4.68732,-47.805845,-56.988302,-39.3
136.033333,0,71.0063,204,3.77164,-49.514343995125635,-59.64867656117036,-40.55532078000003
136.066667,0,70.991,202,3.96976,-55.41599447546014,-64.11072292251451,-41.81067921999997
136.1,0,71.0131,202,3.43542,-41.658573818689014,-53.36400680411108,-43.066
136.133333,0,71.0023,202,0.0497993,-43.077919715605084,-52.70392627023887,-43.60932790000002
136.166667,0,70.9696,202,3.95899,-54.79330413133059,-65.16853430542149,-44.15267209999998
136.2,0,70.9235,202,3.37442,-57.11958781160541,-67.48955564191397,-44.696
136.233333,0,70.768,202,3.58707,-35.32542816810474,-48.115504390003,-44.80499890999997
136.266667,0,70.5619,202,4.92838,-28.24643399770331,-35.89423946917979,-44.91400109000003
136.3,0,70.4632,202,0.440248,-36.841790291250625,-46.97195153776958,-45.023
136.333333,0,70.1832,202,4.88639,-44.73818646045212,-56.45804720859181,-41.577701119999915
136.366667,0,70.0129,205,5.41672,-39.655757559914655,-50.75621771858901,-38.132298880000086
136.4,0,69.9042,205,5.15796,-22.030906035203806,-30.06520923058198,-34.687
136.433333,0,69.7175,204,5.27944,-20.32914075235541,-27.978339390943358,-34.47633543999999
136.466667,0,69.6597,204,0.374,-20.75719379121547,-29.890661542258204,-34.265664560000005
136.5,0,69.3994,203,5.18097,-30.067969367177028,-38.45296485880974,-34.055
136.533333,0,69.1625,203,4.86202,-38.914422,-45.223083,-32.11168609999995
136.566667,0,69.2221,204,4.47512,-27.498220727182503,-37.24767011615732,-30.16831390000005
136.6,0,68.9919,204,4.49752,-17.01588161694937,-23.576867789818913,-28.225
136.633333,0,68.9836,204,0.0400814,-16.090831678197976,-23.33015344081972,-27.46400760999998
136.666667,0,68.6,203,5.01517,-15.02437956857425,-22.786497067497255,-26.70299239000002
136.7,0,68.3908,219,5.23428,-14.977616965079003,-22.483180529415364,-25.942
136.733333,0,67.9908,213,4.76849,-15.502626636727996,-23.723351202866723,-25.765668430000044
